,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
185,6/21/20 13:16,3.01184E+13,"fraud_Lehner, Reichert and Mills",misc_pos,2.13,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,4/29/93,30c448bc4d6f4cc7b506c863259aeae3,1371820567,41.326093,-74.999578,0
186,6/21/20 13:16,4492491748959010,"fraud_Schiller, Blanda and Johnson",home,80.71,Jonathan,Byrd,M,5554 Mack Meadows,Premier,WV,24878,37.3752,-81.6539,337,Advice worker,10/17/86,86891e13759b4ddf02d7236ea1ef305e,1371820601,38.082840000000004,-81.851367,0
187,6/21/20 13:16,3.77114E+14,fraud_Bins-Howell,personal_care,31.94,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/65,043c07bbb352d71d2c45565ea710e859,1371820610,39.746745000000004,-75.181483,0
188,6/21/20 13:17,3.43473E+14,fraud_Kautzer and Sons,personal_care,4.5,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",8/5/71,a04f0adf6fe71acac0fcc1b9d398bc25,1371820631,43.602776,-71.193631,0
189,6/21/20 13:17,3540210836308425,"fraud_Turcotte, Batz and Buckridge",health_fitness,74.12,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,6/19/92,cffd08fc41f597eadfe47b42d50e2f13,1371820651,33.937535,-101.727485,0
190,6/21/20 13:17,3.43746E+14,fraud_Will Ltd,food_dining,45.95,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",10/11/75,94fb6a21fa403b383ff67b50b10b9ad6,1371820660,45.528331,-85.948783,0
191,6/21/20 13:18,3.00443E+13,fraud_Gibson-Deckow,entertainment,187.1,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,8/29/85,c02d314735d9077b7d9c77ec21261cfa,1371820723,26.197333,-81.976019,0
192,6/21/20 13:18,3575540972310993,fraud_Kihn Inc,shopping_pos,9.15,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,6/22/01,925ac4268c05cdddde79f97574621117,1371820732,34.050515000000004,-89.005628,0
193,6/21/20 13:19,3.0176E+13,fraud_Treutel-King,travel,1.29,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,6/7/66,a9c7b779653f3016dc02688d40753e9c,1371820759,48.472896999999996,-96.572501,0
194,6/21/20 13:19,1.80059E+14,fraud_Romaguera Ltd,health_fitness,77.33,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.18899999999999,-74.9229,782,Chartered accountant,8/28/00,6945efccedc4673f5e3ea97ae7494bfb,1371820788,41.79335,-74.149107,0
195,6/21/20 13:19,4904681492230012,fraud_Kihn Inc,shopping_pos,5.53,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/90,3f3f4b3fd1cd14f870726cd741a0b819,1371820791,41.346225,-75.015359,0
196,6/21/20 13:20,2264937662466770,fraud_Schmidt-Larkin,home,51.89,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/95,b2d30bc0ca473971ef0596ff8646dd0b,1371820820,29.444963,-98.571075,0
197,6/21/20 13:20,1.80073E+14,"fraud_Windler, Goodwin and Kovacek",home,49.78,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,12/8/53,dbc1f8f279eb6d8a427226e47a3bbb48,1371820822,35.013372,-81.23403,0
198,6/21/20 13:20,2286236465059468,fraud_Medhurst Inc,home,21.81,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,5/27/50,1dfb39918a5b8c7954335d2958c59db5,1371820848,38.876506,-94.460586,0
199,6/21/20 13:21,4.22035E+12,fraud_Breitenberg LLC,travel,8.54,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1/20/60,3f21f4179b16adf504771d5ce3963db7,1371820876,42.299023999999996,-83.435877,0
200,6/21/20 13:21,4119762878330989,fraud_Terry Ltd,home,174.77,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,8/19/45,3be6acc4b5e85330d7d2694a02651375,1371820880,39.829193,-88.918803,0
201,6/21/20 13:21,4.6404E+12,"fraud_Runte, Green and Emard",health_fitness,113.53,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,6/13/51,2d1d5f9680c397474923180661f85978,1371820909,30.990541999999998,-92.331269,0
202,6/21/20 13:21,3586008444788268,fraud_Feil-Morar,health_fitness,44.11,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,2/29/84,9ff38367441a692eeae413805a128ea5,1371820917,47.008606,-122.947605,0
203,6/21/20 13:22,3533742182628021,fraud_Kilback and Sons,entertainment,49.49,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/97,d9547259366164a884a5ca6ec23a5764,1371820934,32.932743,-80.714156,0
204,6/21/20 13:22,6011438889172900,"fraud_Watsica, Haag and Considine",shopping_pos,25.5,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,4/8/93,95cc4ceca59c656d73a7ccffb8c945f6,1371820941,34.30743,-91.964227,0
205,6/21/20 13:22,3.78279E+14,"fraud_Conroy, Balistreri and Gorczany",health_fitness,12.66,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",4/6/64,497240430e49d2312f7dc965976af334,1371820957,44.158389,-122.847567,0
206,6/21/20 13:22,4378993458389626,fraud_Schuppe LLC,entertainment,61.47,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,10/25/99,27ef45f29c5d7198b4d12a950b4b8f13,1371820968,44.356976,-70.550417,0
207,6/21/20 13:23,6554245334757802,fraud_Renner Ltd,home,70.59,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/69,71cd800d867bf4cde3ee1cdef26b2f07,1371820987,33.838915,-118.103495,0
208,6/21/20 13:24,3557442674264531,fraud_Cartwright PLC,kids_pets,111.57,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",6/19/04,141db8af987da5cf06bc853a20f51e6a,1371821068,40.706719,-82.083434,0
